review_id,product_id,customer_id,order_id,rating,review_title,review_text,review_date,verified_purchase,helpful_count
1626,256.0,1244,6701,5,Great product!,This is a sample review text for the product. Rating: 5/5,2024-09-08,True,19
1627,469.0,661,6074,1,Highly recommend,This is a sample review text for the product. Rating: 1/5,2024-09-25,True,18
1628,469.0,489,3405,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2023-01-31,True,33
1629,373.0,10,2387,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2023-11-28,True,6
1630,177.0,1219,1183,4,Could be better,This is a sample review text for the product. Rating: 4/5,2024-05-04,True,21
1631,48.0,20,3719,3,Perfect!,This is a sample review text for the product. Rating: 3/5,2024-09-26,True,12
1632,22.0,555,7856,4,Could be better,This is a sample review text for the product. Rating: 4/5,2024-02-16,True,8
1633,175.0,330,7082,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2023-06-02,True,2
1634,201.0,1708,7237,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2023-02-17,True,23
1635,125.0,1889,7034,5,Not bad,This is a sample review text for the product. Rating: 5/5,2024-11-05,True,43
1636,77.0,508,6970,3,Waste of money,This is a sample review text for the product. Rating: 3/5,2024-08-28,True,15
1637,155.0,437,4614,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2023-09-06,True,44
1638,437.0,1720,1229,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-12-11,True,7
1639,292.0,888,3116,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2024-05-09,True,36
1640,300.0,1214,33,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-05-13,True,43
1641,452.0,739,3085,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2024-10-14,True,4
1642,335.0,275,5130,5,Just okay,This is a sample review text for the product. Rating: 5/5,2024-09-20,True,49
1643,338.0,986,7651,4,Could be better,This is a sample review text for the product. Rating: 4/5,2023-07-17,True,10
1644,323.0,1389,3877,5,Disappointed,This is a sample review text for the product. Rating: 5/5,2024-12-10,True,47
1645,164.0,1387,6281,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2024-07-07,True,47
1646,125.0,90,38,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2023-12-28,True,19
1647,289.0,887,1588,3,Highly recommend,This is a sample review text for the product. Rating: 3/5,2024-01-05,True,15
1648,3.0,382,7079,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2023-09-03,True,28
1649,108.0,341,6850,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2024-10-13,True,49
1650,241.0,362,4962,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2024-09-16,True,5
1651,492.0,755,2964,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2023-05-19,True,17
1652,158.0,24,1435,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2023-05-20,True,27
1653,97.0,165,5273,3,Not bad,This is a sample review text for the product. Rating: 3/5,2024-04-09,True,40
1654,314.0,196,3089,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-10-18,True,23
1655,196.0,1991,7355,3,Good value for money,This is a sample review text for the product. Rating: 3/5,2023-04-28,True,22
1656,236.0,781,4581,1,Just okay,This is a sample review text for the product. Rating: 1/5,2023-01-23,True,11
1657,439.0,1408,6323,1,Amazing purchase,This is a sample review text for the product. Rating: 1/5,2024-04-17,True,24
1658,345.0,1896,4201,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2023-11-16,True,31
1659,192.0,1145,1851,3,Just okay,This is a sample review text for the product. Rating: 3/5,2024-11-22,True,25
1660,437.0,1609,4467,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2023-03-28,True,38
1661,289.0,673,3355,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-05-01,True,10
1662,16.0,1175,4652,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2023-12-28,True,49
1663,248.0,1508,2666,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2023-07-16,True,2
1664,419.0,1782,5190,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2024-04-28,True,15
1665,48.0,855,2649,5,Great product!,This is a sample review text for the product. Rating: 5/5,2024-06-16,True,26
1666,37.0,212,212,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-12-21,True,40
1667,493.0,1874,1462,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2024-01-15,True,31
1668,25.0,1506,2628,1,Highly recommend,This is a sample review text for the product. Rating: 1/5,2023-12-18,True,4
1669,145.0,76,2662,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2023-10-22,True,41
1670,138.0,242,6380,2,Love it!,This is a sample review text for the product. Rating: 2/5,2023-03-29,True,4
1671,136.0,432,4820,1,Excellent quality,This is a sample review text for the product. Rating: 1/5,2023-05-09,True,17
1672,15.0,1587,6190,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2024-12-21,True,43
1673,310.0,312,5102,1,Excellent quality,This is a sample review text for the product. Rating: 1/5,2024-12-02,True,48
1674,184.0,1343,3516,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2024-11-07,True,38
1675,187.0,1522,6306,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2023-11-23,True,34
1676,3.0,1731,5338,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2023-03-13,True,5
1677,491.0,1167,4584,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2024-09-02,True,32
1678,353.0,1209,256,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2024-12-04,True,50
1679,3.0,786,2591,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2023-04-02,True,29
1680,88.0,1640,1196,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2025-01-04,True,0
1681,442.0,1922,4167,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2024-05-17,True,42
1682,401.0,58,4269,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2023-06-17,True,44
1683,55.0,1623,2420,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2023-11-30,True,19
1684,49.0,16,1332,2,Terrible quality,This is a sample review text for the product. Rating: 2/5,2023-01-30,True,1
1685,467.0,1893,5045,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2024-02-04,True,34
1686,402.0,1115,4056,3,Excellent quality,This is a sample review text for the product. Rating: 3/5,2023-03-26,True,19
1687,420.0,674,4659,5,Great product!,This is a sample review text for the product. Rating: 5/5,2023-04-30,True,8
1688,259.0,129,3133,2,Terrible quality,This is a sample review text for the product. Rating: 2/5,2024-02-10,True,11
1689,270.0,1632,2005,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2024-02-23,True,3
1690,162.0,289,7904,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2023-09-14,True,49
1691,287.0,1898,5709,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2024-03-03,True,26
1692,295.0,219,7647,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-06-08,True,4
1693,320.0,1037,4879,3,Highly recommend,This is a sample review text for the product. Rating: 3/5,2023-09-10,True,38
1694,304.0,625,1204,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2024-03-05,True,30
1695,57.0,638,4524,5,Great product!,This is a sample review text for the product. Rating: 5/5,2024-07-19,True,11
1696,240.0,36,4845,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2024-05-25,True,22
1697,282.0,842,1717,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2023-02-28,True,8
1698,310.0,1529,5943,5,Not bad,This is a sample review text for the product. Rating: 5/5,2023-02-25,True,32
1699,286.0,1354,4841,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2024-03-27,True,25
1700,272.0,1867,3238,2,Exceeded expectations,This is a sample review text for the product. Rating: 2/5,2023-09-28,True,0
1701,168.0,1110,2967,3,Highly recommend,This is a sample review text for the product. Rating: 3/5,2023-11-02,True,44
1702,475.0,1145,819,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2024-09-17,True,28
1703,36.0,1230,2012,5,Just okay,This is a sample review text for the product. Rating: 5/5,2023-08-30,True,27
1704,49.0,16,1332,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-02-14,True,27
1705,108.0,1988,6092,3,Love it!,This is a sample review text for the product. Rating: 3/5,2023-07-21,True,13
1706,169.0,818,3770,1,Perfect!,This is a sample review text for the product. Rating: 1/5,2024-11-30,True,33
1707,237.0,700,844,2,Terrible quality,This is a sample review text for the product. Rating: 2/5,2024-05-03,True,37
1708,145.0,1508,3575,5,Could be better,This is a sample review text for the product. Rating: 5/5,2023-03-13,True,22
1709,415.0,1195,558,3,Good value for money,This is a sample review text for the product. Rating: 3/5,2024-03-04,True,34
1710,364.0,1632,218,1,Terrible quality,This is a sample review text for the product. Rating: 1/5,2023-09-11,True,43
1711,190.0,1305,7886,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2024-02-28,True,4
1712,387.0,1117,5546,3,Disappointed,This is a sample review text for the product. Rating: 3/5,2023-05-14,True,6
1713,337.0,972,3672,3,Just okay,This is a sample review text for the product. Rating: 3/5,2023-03-15,True,12
1714,88.0,1166,5850,4,Not bad,This is a sample review text for the product. Rating: 4/5,2024-05-23,True,23
1715,479.0,1100,626,2,Brilliant!,This is a sample review text for the product. Rating: 2/5,2024-10-01,True,38
1716,466.0,1242,3353,3,Perfect!,This is a sample review text for the product. Rating: 3/5,2024-01-28,True,29
1717,138.0,242,6380,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2023-03-28,True,38
1718,146.0,1457,2685,4,Love it!,This is a sample review text for the product. Rating: 4/5,2023-08-27,True,8
1719,215.0,434,7027,4,Great product!,This is a sample review text for the product. Rating: 4/5,2025-01-14,True,23
1720,60.0,1635,4786,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2024-05-04,True,35
1721,358.0,1,6395,4,Could be better,This is a sample review text for the product. Rating: 4/5,2023-03-07,True,4
1722,308.0,1480,1234,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-09-21,True,37
1723,178.0,1750,2380,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2023-02-01,True,10
1724,238.0,321,2526,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2024-12-06,True,10
1725,416.0,1223,5468,4,Love it!,This is a sample review text for the product. Rating: 4/5,2023-01-23,True,9
1726,314.0,1984,1203,4,Just okay,This is a sample review text for the product. Rating: 4/5,2023-04-01,True,30
1727,167.0,1931,5577,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-06-21,True,41
1728,274.0,951,1837,2,Love it!,This is a sample review text for the product. Rating: 2/5,2023-06-16,True,7
1729,413.0,1175,6435,1,Not bad,This is a sample review text for the product. Rating: 1/5,2024-04-06,True,32
1730,130.0,249,4326,4,Just okay,This is a sample review text for the product. Rating: 4/5,2024-11-21,True,0
1731,397.0,112,2194,4,Good value for money,This is a sample review text for the product. Rating: 4/5,2024-12-16,True,17
1732,332.0,1970,2328,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2023-10-28,True,5
1733,224.0,1255,6244,1,Love it!,This is a sample review text for the product. Rating: 1/5,2023-08-14,True,41
1734,106.0,467,3054,3,Brilliant!,This is a sample review text for the product. Rating: 3/5,2023-07-04,True,21
1735,189.0,991,5384,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2024-02-15,True,7
1736,157.0,1474,4949,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2023-06-24,True,15
1737,173.0,286,2317,2,Perfect!,This is a sample review text for the product. Rating: 2/5,2024-03-30,True,44
1738,199.0,1554,959,5,Disappointed,This is a sample review text for the product. Rating: 5/5,2023-09-10,True,45
1739,296.0,332,1220,3,Exceeded expectations,This is a sample review text for the product. Rating: 3/5,2023-11-21,True,35
1740,379.0,17,3172,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2024-07-16,True,42
1741,145.0,1029,7513,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2023-11-10,True,48
1742,4.0,738,2671,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2024-01-19,True,46
1743,271.0,1442,5628,3,Just okay,This is a sample review text for the product. Rating: 3/5,2024-03-18,True,18
1744,245.0,730,1633,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2023-02-02,True,2
1745,459.0,840,604,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2023-08-09,True,21
1746,71.0,149,1056,3,Disappointed,This is a sample review text for the product. Rating: 3/5,2024-08-05,True,14
1747,22.0,464,1505,5,Great product!,This is a sample review text for the product. Rating: 5/5,2023-12-08,True,5
1748,363.0,21,3232,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2023-06-27,True,23
1749,63.0,1130,231,4,Love it!,This is a sample review text for the product. Rating: 4/5,2023-12-31,True,48
1750,342.0,964,6456,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-03-14,True,17
1751,351.0,570,3098,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2023-01-31,True,32
1752,495.0,1048,5743,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-10-12,True,27
1753,291.0,1536,4832,3,Excellent quality,This is a sample review text for the product. Rating: 3/5,2023-07-12,True,43
1754,44.0,1992,3903,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2024-07-16,True,32
1755,483.0,1929,2846,2,Brilliant!,This is a sample review text for the product. Rating: 2/5,2024-12-11,True,7
1756,291.0,1772,3974,3,Great product!,This is a sample review text for the product. Rating: 3/5,2024-09-11,True,11
1757,447.0,297,5612,3,Waste of money,This is a sample review text for the product. Rating: 3/5,2023-07-31,True,4
1758,263.0,26,209,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-03-19,True,39
1759,79.0,759,4200,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2024-01-13,True,5
1760,51.0,288,3652,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-03-28,True,21
1761,155.0,437,4614,5,Could be better,This is a sample review text for the product. Rating: 5/5,2023-09-19,True,50
1762,277.0,777,758,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2023-12-08,True,1
1763,60.0,124,6600,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2023-04-18,True,24
1764,482.0,1709,176,2,Exceeded expectations,This is a sample review text for the product. Rating: 2/5,2023-11-22,True,4
1765,233.0,124,7966,5,Great product!,This is a sample review text for the product. Rating: 5/5,2024-10-15,True,47
1766,274.0,1194,6854,5,Just okay,This is a sample review text for the product. Rating: 5/5,2024-01-02,True,17
1767,444.0,742,1029,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2023-12-12,True,29
1768,121.0,761,3491,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2025-01-15,True,42
1769,445.0,629,2675,5,Great product!,This is a sample review text for the product. Rating: 5/5,2023-03-03,True,50
1770,115.0,1618,4738,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2024-07-25,True,25
1771,379.0,1313,6557,1,Amazing purchase,This is a sample review text for the product. Rating: 1/5,2023-11-12,True,20
1772,79.0,1922,4564,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2024-01-08,True,42
1773,150.0,1350,3960,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2023-02-06,True,2
1774,34.0,1669,3886,4,Good value for money,This is a sample review text for the product. Rating: 4/5,2023-02-10,True,35
1775,28.0,1678,577,5,Just okay,This is a sample review text for the product. Rating: 5/5,2025-01-07,True,15
1776,206.0,1469,3902,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2024-04-14,True,44
1777,341.0,1667,6860,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2023-11-01,True,23
1778,124.0,3,118,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2023-07-28,True,32
1779,143.0,1124,4510,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2024-07-06,True,21
1780,475.0,433,4371,4,Could be better,This is a sample review text for the product. Rating: 4/5,2023-04-28,True,6
1781,325.0,1317,7652,3,Highly recommend,This is a sample review text for the product. Rating: 3/5,2024-09-06,True,24
1782,166.0,1067,5867,5,Could be better,This is a sample review text for the product. Rating: 5/5,2023-10-29,True,38
1783,496.0,32,4530,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2024-10-08,True,50
1784,88.0,1625,1086,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2024-08-05,True,9
1785,402.0,1923,6288,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2023-07-29,True,25
1786,64.0,1076,5790,2,Brilliant!,This is a sample review text for the product. Rating: 2/5,2024-06-01,True,6
1787,62.0,58,4715,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2025-01-12,True,9
1788,414.0,1531,4416,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-04-05,True,13
1789,196.0,807,2773,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-07-01,True,9
1790,467.0,1716,1476,5,Love it!,This is a sample review text for the product. Rating: 5/5,2024-10-20,True,16
1791,29.0,800,6050,1,Love it!,This is a sample review text for the product. Rating: 1/5,2023-11-30,True,26
1792,2.0,1146,3031,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2023-12-15,True,34
1793,119.0,1800,7520,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2024-03-11,True,33
1794,260.0,188,678,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2024-08-05,True,28
1795,444.0,742,1029,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2023-12-02,True,3
1796,476.0,557,2067,1,Highly recommend,This is a sample review text for the product. Rating: 1/5,2023-10-19,True,13
1797,172.0,1248,7787,5,Could be better,This is a sample review text for the product. Rating: 5/5,2024-09-21,True,5
1798,298.0,745,27,3,Not bad,This is a sample review text for the product. Rating: 3/5,2023-09-09,True,22
1799,33.0,689,4573,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2024-11-29,True,22
1800,418.0,473,824,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2024-06-15,True,6
1801,408.0,1947,6474,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2024-06-02,True,45
1802,306.0,475,4045,1,Not bad,This is a sample review text for the product. Rating: 1/5,2023-08-08,True,34
1803,172.0,878,534,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2024-05-19,True,38
1804,80.0,94,6704,1,Just okay,This is a sample review text for the product. Rating: 1/5,2025-01-24,True,17
1805,381.0,1589,2004,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2024-02-03,True,15
1806,172.0,341,6884,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2023-04-04,True,28
1807,474.0,836,4703,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2023-02-16,True,32
1808,281.0,1055,4494,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2024-04-15,True,48
1809,360.0,1008,3864,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-07-30,True,27
1810,312.0,978,3155,4,Love it!,This is a sample review text for the product. Rating: 4/5,2024-03-02,True,20
1811,207.0,523,3732,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2023-08-06,True,42
1812,92.0,1837,839,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2024-07-21,True,6
1813,139.0,1128,4920,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-12-11,True,4
1814,356.0,959,2018,2,Excellent quality,This is a sample review text for the product. Rating: 2/5,2023-05-15,True,11
1815,168.0,1162,97,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2024-03-02,True,4
1816,88.0,1260,5247,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2024-10-04,True,21
1817,88.0,581,1685,4,Could be better,This is a sample review text for the product. Rating: 4/5,2023-10-08,True,34
1818,253.0,1762,6119,2,Highly recommend,This is a sample review text for the product. Rating: 2/5,2023-08-25,True,44
1819,117.0,793,1997,3,Highly recommend,This is a sample review text for the product. Rating: 3/5,2023-03-03,True,10
1820,480.0,1672,3475,3,Waste of money,This is a sample review text for the product. Rating: 3/5,2024-09-14,True,44
1821,127.0,124,6335,1,Waste of money,This is a sample review text for the product. Rating: 1/5,2023-06-08,True,33
1822,258.0,479,1271,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2023-11-17,True,22
1823,446.0,289,4009,3,Brilliant!,This is a sample review text for the product. Rating: 3/5,2023-03-28,True,8
1824,117.0,793,1997,4,Just okay,This is a sample review text for the product. Rating: 4/5,2023-03-15,True,13
1825,215.0,491,2788,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2024-11-21,True,5
1826,314.0,38,3823,5,Just okay,This is a sample review text for the product. Rating: 5/5,2024-02-01,True,1
1827,48.0,1861,6780,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-05-28,True,16
1828,281.0,1951,6691,4,Just okay,This is a sample review text for the product. Rating: 4/5,2024-01-23,True,2
1829,435.0,587,1762,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2025-01-03,True,13
1830,4.0,1249,1151,4,Great product!,This is a sample review text for the product. Rating: 4/5,2023-06-09,True,2
1831,231.0,84,493,4,Not bad,This is a sample review text for the product. Rating: 4/5,2024-10-17,True,15
1832,352.0,1686,4040,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2023-12-18,True,0
1833,333.0,934,6605,2,Great product!,This is a sample review text for the product. Rating: 2/5,2024-01-12,True,31
1834,58.0,1792,1865,5,Great product!,This is a sample review text for the product. Rating: 5/5,2024-06-08,True,5
1835,386.0,1233,4724,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-08-17,True,39
1836,237.0,1731,841,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-11-09,True,50
1837,35.0,1236,1896,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2024-04-08,True,8
1838,9.0,908,7670,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2023-12-15,True,44
1839,285.0,71,7784,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2024-12-04,True,29
1840,259.0,435,614,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2023-10-30,True,5
1841,387.0,969,1276,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-04-15,True,39
1842,223.0,130,1820,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2024-07-10,True,19
1843,115.0,708,4427,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-06-25,True,15
1844,120.0,1167,7534,5,Just okay,This is a sample review text for the product. Rating: 5/5,2023-12-13,True,15
1845,258.0,223,3910,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-11-09,True,39
1846,231.0,1912,2334,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2025-01-27,True,42
1847,380.0,53,178,4,Could be better,This is a sample review text for the product. Rating: 4/5,2023-05-25,True,8
1848,177.0,243,3818,4,Not bad,This is a sample review text for the product. Rating: 4/5,2023-11-03,True,8
1849,154.0,1034,1426,3,Perfect!,This is a sample review text for the product. Rating: 3/5,2024-05-12,True,18
1850,492.0,56,4070,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2023-04-13,True,29
1851,195.0,267,1221,5,Great product!,This is a sample review text for the product. Rating: 5/5,2024-10-18,True,47
1852,48.0,1694,5688,3,Good value for money,This is a sample review text for the product. Rating: 3/5,2023-05-15,True,47
1853,41.0,741,654,3,Exceeded expectations,This is a sample review text for the product. Rating: 3/5,2024-04-16,True,39
1854,327.0,1856,3486,2,Terrible quality,This is a sample review text for the product. Rating: 2/5,2023-08-27,True,43
1855,484.0,1659,7337,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-09-22,True,27
1856,225.0,1610,3649,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2024-11-16,True,10
1857,404.0,369,3417,5,Disappointed,This is a sample review text for the product. Rating: 5/5,2024-07-10,True,1
1858,133.0,1926,2026,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-12-19,True,42
1859,352.0,294,4185,5,Love it!,This is a sample review text for the product. Rating: 5/5,2024-07-19,True,1
1860,94.0,746,7198,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2024-08-25,True,29
1861,237.0,1071,6882,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2024-03-23,True,19
1862,369.0,965,3674,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2023-05-12,True,20
1863,25.0,1708,7237,3,Love it!,This is a sample review text for the product. Rating: 3/5,2023-02-11,True,7
1864,457.0,646,2025,5,Could be better,This is a sample review text for the product. Rating: 5/5,2024-05-17,True,31
1865,17.0,69,2467,4,Could be better,This is a sample review text for the product. Rating: 4/5,2024-08-12,True,10
1866,265.0,855,2187,4,Good value for money,This is a sample review text for the product. Rating: 4/5,2023-04-16,True,35
1867,478.0,1299,768,4,Just okay,This is a sample review text for the product. Rating: 4/5,2024-05-24,True,4
1868,84.0,1870,6418,5,Not bad,This is a sample review text for the product. Rating: 5/5,2024-12-13,True,14
1869,478.0,1680,5340,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2023-09-30,True,8
1870,385.0,883,7778,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2023-01-29,True,42
1871,246.0,1718,4119,3,Exceeded expectations,This is a sample review text for the product. Rating: 3/5,2024-12-06,True,10
1872,460.0,1079,3345,4,Just okay,This is a sample review text for the product. Rating: 4/5,2024-04-18,True,14
1873,98.0,1578,5162,3,Love it!,This is a sample review text for the product. Rating: 3/5,2023-05-29,True,49
1874,206.0,499,6327,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2024-07-01,True,50
1875,321.0,107,5109,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2023-05-17,True,15
1876,377.0,1424,7193,4,Not bad,This is a sample review text for the product. Rating: 4/5,2025-01-11,True,36
1877,325.0,1259,75,4,Love it!,This is a sample review text for the product. Rating: 4/5,2023-12-09,True,49
1878,345.0,1518,174,3,Good value for money,This is a sample review text for the product. Rating: 3/5,2024-10-07,True,45
1879,369.0,1829,3834,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2024-05-07,True,15
1880,301.0,720,7672,4,Good value for money,This is a sample review text for the product. Rating: 4/5,2024-01-24,True,13
1881,184.0,438,7291,5,Could be better,This is a sample review text for the product. Rating: 5/5,2024-09-25,True,32
1882,421.0,1309,162,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2023-12-12,True,45
1883,389.0,591,3344,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2023-05-17,True,6
1884,145.0,49,3958,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-08-11,True,15
1885,359.0,308,873,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2023-02-22,True,15
1886,144.0,427,3347,2,Terrible quality,This is a sample review text for the product. Rating: 2/5,2023-02-14,True,9
1887,275.0,1196,2983,2,Disappointed,This is a sample review text for the product. Rating: 2/5,2023-12-10,True,39
1888,40.0,1082,6468,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2024-05-01,True,16
1889,309.0,988,2313,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-05-06,True,24
1890,177.0,1031,4632,4,Love it!,This is a sample review text for the product. Rating: 4/5,2023-09-05,True,20
1891,275.0,660,5325,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2023-10-21,True,29
1892,211.0,370,6047,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2023-02-25,True,15
1893,348.0,669,4149,5,Not bad,This is a sample review text for the product. Rating: 5/5,2023-02-13,True,19
1894,182.0,1175,2622,4,Good value for money,This is a sample review text for the product. Rating: 4/5,2023-07-09,True,33
